"연월","station","합계_승차수(명)","합계_하차수(명)","KTX_승차수(명)","KTX_하차수(명)","새마을_승차수(명)","새마을_하차수(명)","무궁화_승차수(명)","무궁화_하차수(명))","통근열차_승차수(명)","통근열차_하차수(명)","누리로_승차수(명)","누리로_하차수(명)","KTX산천_승차수(명)","KTX산천_하차수(명)","ITX새마을_승차수(명)","ITX새마을_하차수(명)","ITX청춘열차_승차수(명)","ITX청춘열차_하차수(명)","KTX호남_승차수(명)","KTX호남_하차수(명)"
"201801","임진강","48","62","0","0","48","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201801","도라산","869","871","0","0","869","871","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201801","의정부","25","22","0","0","25","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201801","덕정","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201801","동두천중앙","321","325","0","0","0","0","321","325","0","0","0","0","0","0","0","0","0","0","0","0"
"201801","동두천","10725","14266","0","0","9","8","329","329","10387","13929","0","0","0","0","0","0","0","0","0","0"
"201801","소요산","392","181","0","0","9","2","0","0","383","179","0","0","0","0","0","0","0","0","0","0"
"201801","초성리","56","15","0","0","0","0","0","0","56","15","0","0","0","0","0","0","0","0","0","0"
"201801","한탄강","33","11","0","0","0","0","0","0","33","11","0","0","0","0","0","0","0","0","0","0"
"201801","전곡","2992","245","0","0","0","0","0","0","2992","245","0","0","0","0","0","0","0","0","0","0"
"201801","연천","3176","630","0","0","43","14","0","0","3133","616","0","0","0","0","0","0","0","0","0","0"
"201801","신망리","120","136","0","0","0","0","0","0","120","136","0","0","0","0","0","0","0","0","0","0"
"201801","대광리","100","368","0","0","0","0","0","0","100","368","0","0","0","0","0","0","0","0","0","0"
"201801","신탄리","2497","421","0","0","7","46","129","125","2361","250","0","0","0","0","0","0","0","0","0","0"
"201801","퇴계원","1859","808","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1859","808","0","0"
"201801","평내호평","35738","30491","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35738","30491","0","0"
"201801","마석","2908","1917","0","0","269","269","0","0","0","0","0","0","0","0","0","0","2639","1648","0","0"
"201801","가평","30139","32684","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30139","32684","0","0"
"201801","광명","333425","334940","235304","234635","0","0","0","0","0","0","0","0","86538","86021","0","0","0","0","10233","13280"
"201802","안양","15617","12759","0","0","0","0","12553","9780","0","0","3064","2979","0","0","0","0","0","0","0","0"
"201802","수원","442184","451458","47485","51157","22406","19519","279712","285519","0","0","15545","13077","0","0","74602","80029","0","0","0","0"
"201802","오산","6610","6954","0","0","0","0","3711","4325","0","0","2899","2629","0","0","0","0","0","0","0","0"
"201802","서정리","1896","1660","0","0","0","0","892","948","0","0","1004","712","0","0","0","0","0","0","0","0"
"201802","평택","163677","166082","0","0","5343","3186","133048","138102","0","0","8125","6287","0","0","15933","17349","0","0","0","0"
"201802","덕소","1249","1314","0","0","0","0","1249","1314","0","0","0","0","0","0","0","0","0","0","0","0"
"201802","양평","30932","29139","0","0","0","0","21586","21485","0","0","0","0","2835","1663","0","0","0","0","6511","5991"
"201802","용문","5765","6322","0","0","0","0","5765","6322","0","0","0","0","0","0","0","0","0","0","0","0"
"201802","지평","981","883","0","0","0","0","981","883","0","0","0","0","0","0","0","0","0","0","0","0"
"201802","석불","70","53","0","0","0","0","70","53","0","0","0","0","0","0","0","0","0","0","0","0"
"201802","일신","250","277","0","0","0","0","250","277","0","0","0","0","0","0","0","0","0","0","0","0"
"201802","매곡","309","254","0","0","0","0","309","254","0","0","0","0","0","0","0","0","0","0","0","0"
"201802","양동","4701","5181","0","0","0","0","4701","5181","0","0","0","0","0","0","0","0","0","0","0","0"
"201802","삼산","132","110","0","0","0","0","132","110","0","0","0","0","0","0","0","0","0","0","0","0"
"201802","행신","60814","56847","51033","43283","0","0","0","0","0","0","0","0","9781","13564","0","0","0","0","0","0"
"201802","문산","50","56","0","0","50","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201802","운천","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201802","임진강","39","54","0","0","39","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201802","도라산","802","797","0","0","802","797","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201802","의정부","32","17","0","0","32","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201802","동두천","9447","13072","0","0","7","11","0","0","9440","13061","0","0","0","0","0","0","0","0","0","0"
"201802","소요산","468","232","0","0","6","12","0","0","462","220","0","0","0","0","0","0","0","0","0","0"
"201802","초성리","51","5","0","0","0","0","0","0","51","5","0","0","0","0","0","0","0","0","0","0"
"201802","한탄강","22","16","0","0","0","0","0","0","22","16","0","0","0","0","0","0","0","0","0","0"
"201802","전곡","2662","220","0","0","0","0","0","0","2662","220","0","0","0","0","0","0","0","0","0","0"
"201802","연천","2947","504","0","0","41","43","0","0","2906","461","0","0","0","0","0","0","0","0","0","0"
"201802","신망리","148","139","0","0","0","0","0","0","148","139","0","0","0","0","0","0","0","0","0","0"
"201802","대광리","160","225","0","0","0","0","0","0","160","225","0","0","0","0","0","0","0","0","0","0"
"201802","신탄리","1975","202","0","0","2","38","0","0","1973","164","0","0","0","0","0","0","0","0","0","0"
"201802","퇴계원","1550","801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1550","801","0","0"
"201802","평내호평","33462","28960","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33462","28960","0","0"
"201802","마석","2077","1425","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2077","1425","0","0"
"201802","가평","30195","32710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30195","32710","0","0"
"201802","광명","350023","348045","263773","262367","0","0","0","0","0","0","0","0","76716","79277","0","0","0","0","1466","1396"
"201803","안양","17950","13700","0","0","0","0","13845","10339","0","0","4105","3361","0","0","0","0","0","0","0","0"
"201803","수원","468014","476683","41477","43516","23419","21303","304666","312960","0","0","18899","14585","0","0","78142","82895","0","0","0","0"
"201803","오산","8188","7712","0","0","0","0","4556","4726","0","0","3632","2986","0","0","0","0","0","0","0","0"
"201803","서정리","2035","2302","0","0","0","0","977","996","0","0","1058","1306","0","0","0","0","0","0","0","0"
"201803","평택","183836","184628","0","0","5953","3459","149139","153759","0","0","9434","7154","0","0","18453","19429","0","0","0","0"
"201803","도농","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201803","덕소","2093","2089","0","0","303","303","1790","1786","0","0","0","0","0","0","0","0","0","0","0","0"
"201803","양평","35006","33541","0","0","0","0","26349","26325","0","0","0","0","0","0","67","183","0","0","8590","7033"
"201803","용문","7357","7171","0","0","0","0","7175","7077","0","0","0","0","0","0","182","94","0","0","0","0"
"201803","지평","1160","1003","0","0","0","0","1160","1003","0","0","0","0","0","0","0","0","0","0","0","0"
"201803","석불","64","48","0","0","0","0","64","48","0","0","0","0","0","0","0","0","0","0","0","0"
"201803","일신","357","339","0","0","0","0","357","339","0","0","0","0","0","0","0","0","0","0","0","0"
"201803","매곡","436","392","0","0","0","0","436","392","0","0","0","0","0","0","0","0","0","0","0","0"
"201803","양동","5391","5774","0","0","0","0","5391","5774","0","0","0","0","0","0","0","0","0","0","0","0"
"201803","삼산","137","120","0","0","0","0","137","120","0","0","0","0","0","0","0","0","0","0","0","0"
"201803","행신","56199","51466","40515","31815","0","0","0","0","0","0","0","0","15684","19651","0","0","0","0","0","0"
"201803","문산","471","465","0","0","121","115","350","350","0","0","0","0","0","0","0","0","0","0","0","0"
"201803","운천","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201803","임진강","31","51","0","0","31","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201803","도라산","1304","1315","0","0","1304","1315","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201803","의정부","22","29","0","0","22","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201803","동두천","14782","17476","0","0","14","9","0","0","14768","17467","0","0","0","0","0","0","0","0","0","0"
"201803","소요산","795","275","0","0","2","5","0","0","793","270","0","0","0","0","0","0","0","0","0","0"
"201803","초성리","66","6","0","0","0","0","0","0","66","6","0","0","0","0","0","0","0","0","0","0"
"201803","한탄강","16","12","0","0","0","0","0","0","16","12","0","0","0","0","0","0","0","0","0","0"
"201803","전곡","3118","321","0","0","0","0","0","0","3118","321","0","0","0","0","0","0","0","0","0","0"
"201803","연천","3722","503","0","0","76","16","0","0","3646","487","0","0","0","0","0","0","0","0","0","0"
"201803","신망리","140","206","0","0","0","0","0","0","140","206","0","0","0","0","0","0","0","0","0","0"
"201803","대광리","286","245","0","0","0","0","0","0","286","245","0","0","0","0","0","0","0","0","0","0"
"201803","신탄리","3106","418","0","0","6","77","0","0","3100","341","0","0","0","0","0","0","0","0","0","0"
"201803","퇴계원","1916","972","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1916","972","0","0"
"201803","평내호평","39331","32687","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39331","32687","0","0"
"201803","마석","2847","1605","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2847","1605","0","0"
"201803","가평","28687","31904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28687","31904","0","0"
"201803","광명","361522","352100","255667","251266","0","0","0","0","0","0","0","0","88894","89723","0","0","0","0","703","1531"
"201804","안양","17933","13408","0","0","0","0","13938","10098","0","0","3995","3310","0","0","0","0","0","0","0","0"
"201804","수원","461847","472373","42325","46036","23253","21122","299405","306496","0","0","18486","14428","0","0","78378","84291","0","0","0","0"
"201804","오산","8244","7773","0","0","0","0","4618","4717","0","0","3626","3056","0","0","0","0","0","0","0","0"
"201804","서정리","2057","2320","0","0","0","0","946","971","0","0","1111","1349","0","0","0","0","0","0","0","0"
"201804","평택","176502","180315","0","0","5794","3382","144080","151349","0","0","9147","6938","0","0","17481","18646","0","0","0","0"
"201804","덕소","2003","1815","0","0","274","269","1729","1546","0","0","0","0","0","0","0","0","0","0","0","0"
"201804","양수","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201804","양평","34422","32673","0","0","0","0","25745","24795","0","0","0","0","0","0","259","664","0","0","8418","7214"
"201804","용문","8426","8252","0","0","0","0","7861","7810","0","0","0","0","0","0","565","442","0","0","0","0"
"201804","지평","1548","1363","0","0","0","0","1548","1363","0","0","0","0","0","0","0","0","0","0","0","0"
"201804","석불","88","67","0","0","0","0","88","67","0","0","0","0","0","0","0","0","0","0","0","0"
"201804","일신","397","396","0","0","0","0","397","396","0","0","0","0","0","0","0","0","0","0","0","0"
"201804","매곡","571","493","0","0","0","0","571","493","0","0","0","0","0","0","0","0","0","0","0","0"
"201804","양동","5870","6283","0","0","0","0","5870","6283","0","0","0","0","0","0","0","0","0","0","0","0"
"201804","삼산","170","182","0","0","0","0","170","182","0","0","0","0","0","0","0","0","0","0","0","0"
"201804","중동","199","199","0","0","0","0","199","199","0","0","0","0","0","0","0","0","0","0","0","0"
"201804","행신","58717","53707","42665","33093","0","0","0","0","0","0","0","0","15684","19037","0","0","0","0","368","1577"
"201804","백마","454","454","0","0","0","0","454","454","0","0","0","0","0","0","0","0","0","0","0","0"
"201804","문산","140","124","0","0","140","124","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201804","운천","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201804","임진강","79","99","0","0","79","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201804","도라산","1551","1550","0","0","1551","1550","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201804","의정부","422","414","0","0","243","235","179","179","0","0","0","0","0","0","0","0","0","0","0","0"
"201804","덕정","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201804","동두천중앙","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201804","동두천","17862","20151","0","0","20","12","126","126","17716","20013","0","0","0","0","0","0","0","0","0","0"
"201804","소요산","884","220","0","0","4","6","0","0","880","214","0","0","0","0","0","0","0","0","0","0"
"201804","초성리","61","8","0","0","0","0","0","0","61","8","0","0","0","0","0","0","0","0","0","0"
"201804","한탄강","30","17","0","0","0","0","0","0","30","17","0","0","0","0","0","0","0","0","0","0"
"201804","전곡","2751","406","0","0","0","0","0","0","2751","406","0","0","0","0","0","0","0","0","0","0"
"201804","연천","3965","460","0","0","168","13","0","0","3797","447","0","0","0","0","0","0","0","0","0","0"
"201804","신망리","118","189","0","0","0","0","0","0","118","189","0","0","0","0","0","0","0","0","0","0"
"201804","대광리","220","217","0","0","0","0","0","0","220","217","0","0","0","0","0","0","0","0","0","0"
"201804","신탄리","4047","607","0","0","13","179","0","0","4034","428","0","0","0","0","0","0","0","0","0","0"
"201804","퇴계원","1976","1012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1976","1012","0","0"
"201804","평내호평","37449","31771","0","0","538","585","0","0","0","0","0","0","0","0","0","0","36911","31186","0","0"
"201804","마석","3055","2080","0","0","382","382","0","0","0","0","0","0","0","0","0","0","2673","1698","0","0"
"201804","가평","36251","39179","0","0","671","0","0","0","0","0","0","0","0","0","0","0","35580","39179","0","0"
"201804","광명","372541","370156","263978","267321","0","0","0","0","0","0","0","0","86741","87626","0","0","0","0","4167","5526"
"201805","안양","18823","14428","0","0","0","0","14639","10915","0","0","4184","3513","0","0","0","0","0","0","0","0"
"201805","의왕","810","810","0","0","0","0","810","810","0","0","0","0","0","0","0","0","0","0","0","0"
"201805","수원","499211","511508","51047","54977","25350","23011","318731","326944","0","0","19326","15346","0","0","84757","91230","0","0","0","0"
"201805","오산","8943","8826","0","0","0","0","5167","5527","0","0","3776","3299","0","0","0","0","0","0","0","0"
"201805","서정리","2589","2771","0","0","0","0","1413","1499","0","0","1176","1272","0","0","0","0","0","0","0","0"
"201805","평택","190581","194866","0","0","7277","4097","154394","163199","0","0","9941","7362","0","0","18969","20208","0","0","0","0"
"201805","도농","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201805","덕소","2199","2123","0","0","304","284","1895","1839","0","0","0","0","0","0","0","0","0","0","0","0"
"201805","양평","37581","36113","0","0","0","0","27796","27541","0","0","0","0","50","16","315","921","0","0","9420","7635"
"201805","용문","10142","9858","0","0","0","0","9246","9214","0","0","0","0","0","0","896","644","0","0","0","0"
"201805","지평","1192","989","0","0","0","0","1192","989","0","0","0","0","0","0","0","0","0","0","0","0"
"201805","석불","108","97","0","0","0","0","108","97","0","0","0","0","0","0","0","0","0","0","0","0"
"201805","일신","600","539","0","0","0","0","600","539","0","0","0","0","0","0","0","0","0","0","0","0"
"201805","매곡","652","555","0","0","0","0","652","555","0","0","0","0","0","0","0","0","0","0","0","0"
"201805","양동","6782","7001","0","0","0","0","6782","7001","0","0","0","0","0","0","0","0","0","0","0","0"
"201805","삼산","182","192","0","0","0","0","182","192","0","0","0","0","0","0","0","0","0","0","0","0"
"201805","행신","67733","63351","48883","38052","0","0","0","0","0","0","0","0","17951","20484","0","0","0","0","899","4815"
"201805","일산","410","410","0","0","0","0","410","410","0","0","0","0","0","0","0","0","0","0","0","0"
"201805","문산","162","142","0","0","162","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201805","운천","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201805","임진강","108","115","0","0","108","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201805","도라산","2250","2525","0","0","2250","2525","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201805","의정부","335","333","0","0","335","333","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201805","동두천","20109","22296","0","0","12","4","0","0","20097","22292","0","0","0","0","0","0","0","0","0","0"
"201805","소요산","1155","412","0","0","5","9","0","0","1150","403","0","0","0","0","0","0","0","0","0","0"
"201805","초성리","114","51","0","0","0","0","0","0","114","51","0","0","0","0","0","0","0","0","0","0"
"201805","한탄강","14","20","0","0","0","0","0","0","14","20","0","0","0","0","0","0","0","0","0","0"
"201805","전곡","3268","652","0","0","192","192","360","0","2716","460","0","0","0","0","0","0","0","0","0","0"
"201805","연천","4838","1132","0","0","206","15","500","500","4132","617","0","0","0","0","0","0","0","0","0","0"
"201805","신망리","89","152","0","0","0","0","0","0","89","152","0","0","0","0","0","0","0","0","0","0"
"201805","대광리","129","141","0","0","0","0","0","0","129","141","0","0","0","0","0","0","0","0","0","0"
"201805","신탄리","4766","526","0","0","13","203","0","0","4753","323","0","0","0","0","0","0","0","0","0","0"
"201805","퇴계원","2032","1074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2032","1074","0","0"
"201805","평내호평","39500","33786","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39500","33786","0","0"
"201805","마석","3402","2396","0","0","572","572","0","0","0","0","0","0","0","0","0","0","2830","1824","0","0"
"201805","가평","41814","45383","0","0","324","0","737","1125","0","0","0","0","0","0","0","0","40753","44258","0","0"
"201805","광명","400914","398464","283232","285672","0","0","0","0","0","0","0","0","84706","84852","0","0","0","0","13119","16301"
"201806","안양","17472","13751","0","0","0","0","13538","10502","0","0","3934","3249","0","0","0","0","0","0","0","0"
"201806","수원","462228","468333","44633","46627","24127","21599","298039","303209","0","0","18017","14443","0","0","77412","82455","0","0","0","0"
"201806","오산","7919","8052","0","0","0","0","4289","4639","0","0","3630","3413","0","0","0","0","0","0","0","0"
"201806","서정리","1990","2273","0","0","0","0","897","1084","0","0","1093","1189","0","0","0","0","0","0","0","0"
"201806","평택","182965","184320","0","0","7051","3828","148127","154736","0","0","9582","6996","0","0","18205","18760","0","0","0","0"
"201806","덕소","1650","1652","0","0","0","0","1650","1652","0","0","0","0","0","0","0","0","0","0","0","0"
"201806","양수","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201806","양평","36054","34775","0","0","0","0","26404","26406","0","0","0","0","0","0","305","723","0","0","9345","7646"
"201806","용문","9434","9394","0","0","0","0","8697","8830","0","0","0","0","0","0","737","564","0","0","0","0"
"201806","지평","1533","1398","0","0","0","0","1533","1398","0","0","0","0","0","0","0","0","0","0","0","0"
"201806","석불","64","72","0","0","0","0","64","72","0","0","0","0","0","0","0","0","0","0","0","0"
"201806","일신","442","401","0","0","0","0","442","401","0","0","0","0","0","0","0","0","0","0","0","0"
"201806","매곡","592","481","0","0","0","0","592","481","0","0","0","0","0","0","0","0","0","0","0","0"
"201806","양동","5983","6413","0","0","0","0","5983","6413","0","0","0","0","0","0","0","0","0","0","0","0"
"201806","삼산","170","151","0","0","0","0","170","151","0","0","0","0","0","0","0","0","0","0","0","0"
"201806","행신","59201","55538","41681","33783","0","0","0","0","0","0","0","0","16769","17985","0","0","0","0","751","3770"
"201806","문산","152","160","0","0","152","160","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201806","운천","6","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201806","임진강","157","185","0","0","157","185","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201806","도라산","2681","2688","0","0","2681","2688","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201806","의정부","710","702","0","0","69","61","641","641","0","0","0","0","0","0","0","0","0","0","0","0"
"201806","덕정","188","188","0","0","0","0","188","188","0","0","0","0","0","0","0","0","0","0","0","0"
"201806","동두천중앙","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201806","동두천","17777","19660","0","0","22","24","0","0","17755","19636","0","0","0","0","0","0","0","0","0","0"
"201806","소요산","820","321","0","0","7","6","0","0","813","315","0","0","0","0","0","0","0","0","0","0"
"201806","초성리","20","5","0","0","0","0","0","0","20","5","0","0","0","0","0","0","0","0","0","0"
"201806","한탄강","21","18","0","0","0","0","0","0","21","18","0","0","0","0","0","0","0","0","0","0"
"201806","전곡","2680","374","0","0","0","0","0","0","2680","374","0","0","0","0","0","0","0","0","0","0"
"201806","연천","3821","771","0","0","462","321","0","0","3359","450","0","0","0","0","0","0","0","0","0","0"
"201806","신망리","137","120","0","0","0","0","0","0","137","120","0","0","0","0","0","0","0","0","0","0"
"201806","대광리","190","191","0","0","0","0","0","0","190","191","0","0","0","0","0","0","0","0","0","0"
"201806","신탄리","3921","750","0","0","8","146","210","210","3703","394","0","0","0","0","0","0","0","0","0","0"
"201806","퇴계원","1919","970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1919","970","0","0"
"201806","평내호평","37117","31965","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37117","31965","0","0"
"201806","마석","2868","1952","0","0","309","303","0","0","0","0","0","0","0","0","0","0","2559","1649","0","0"
"201806","가평","41553","46927","0","0","618","0","395","784","0","0","0","0","0","0","0","0","40540","46143","0","0"
"201806","광명","383576","378408","268948","269688","0","0","0","0","0","0","0","0","81109","81840","0","0","0","0","12543","14887"
"201807","안양","17045","12525","0","0","0","0","14432","10090","0","0","2613","2435","0","0","0","0","0","0","0","0"
"201807","수원","444102","452461","46518","47632","22943","20784","282304","282003","0","0","18151","17642","0","0","74186","84400","0","0","0","0"
"201807","오산","7382","7782","0","0","0","0","4527","4974","0","0","2855","2808","0","0","0","0","0","0","0","0"
"201807","서정리","1897","2135","0","0","0","0","947","1071","0","0","950","1064","0","0","0","0","0","0","0","0"
"201807","평택","174762","178774","0","0","6492","3775","140275","146375","0","0","10273","9227","0","0","17722","19397","0","0","0","0"
"201807","덕소","1456","1470","0","0","0","0","1456","1470","0","0","0","0","0","0","0","0","0","0","0","0"
"201807","양평","35587","33395","0","0","0","0","25772","25271","0","0","0","0","0","0","321","720","0","0","9494","7404"
"201807","용문","9905","9502","0","0","0","0","9165","8978","0","0","0","0","0","0","740","524","0","0","0","0"
"201807","지평","1075","997","0","0","0","0","1075","997","0","0","0","0","0","0","0","0","0","0","0","0"
"201807","석불","45","48","0","0","0","0","45","48","0","0","0","0","0","0","0","0","0","0","0","0"
"201807","일신","418","388","0","0","0","0","418","388","0","0","0","0","0","0","0","0","0","0","0","0"
"201807","매곡","490","415","0","0","0","0","490","415","0","0","0","0","0","0","0","0","0","0","0","0"
"201807","양동","5709","6050","0","0","0","0","5709","6050","0","0","0","0","0","0","0","0","0","0","0","0"
"201807","삼산","140","161","0","0","0","0","140","161","0","0","0","0","0","0","0","0","0","0","0","0"
"201807","행신","62167","56603","43687","32788","0","0","0","0","0","0","0","0","16483","21091","0","0","0","0","1997","2724"
"201807","문산","173","135","0","0","173","135","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201807","운천","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201807","임진강","125","177","0","0","125","177","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201807","도라산","2130","2158","0","0","2130","2158","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201807","의정부","249","237","0","0","50","38","199","199","0","0","0","0","0","0","0","0","0","0","0","0"
"201807","동두천","14248","13096","0","0","13","16","0","0","14235","13080","0","0","0","0","0","0","0","0","0","0"
"201807","소요산","573","82","0","0","5","0","0","0","568","82","0","0","0","0","0","0","0","0","0","0"
"201807","초성리","7","9","0","0","0","0","0","0","7","9","0","0","0","0","0","0","0","0","0","0"
"201807","한탄강","9","4","0","0","0","0","0","0","9","4","0","0","0","0","0","0","0","0","0","0"
"201807","전곡","1637","55","0","0","0","0","0","0","1637","55","0","0","0","0","0","0","0","0","0","0"
"201807","연천","12198","15472","0","0","484","542","0","0","11714","14930","0","0","0","0","0","0","0","0","0","0"
"201807","신망리","6","5","0","0","0","0","0","0","6","5","0","0","0","0","0","0","0","0","0","0"
"201807","대광리","5","6","0","0","0","0","0","0","5","6","0","0","0","0","0","0","0","0","0","0"
"201807","신탄리","84","13","0","0","0","4","0","0","84","9","0","0","0","0","0","0","0","0","0","0"
"201807","퇴계원","2146","1134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2146","1134","0","0"
"201807","평내호평","36515","31630","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36515","31630","0","0"
"201807","마석","2811","1864","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2811","1864","0","0"
"201807","가평","47979","51308","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47979","51308","0","0"
"201807","광명","392017","383909","278404","281588","0","0","0","0","0","0","0","0","82688","84161","0","0","0","0","5743","5478"
"201808","안양","16958","13116","0","0","0","0","14488","10565","0","0","2470","2551","0","0","0","0","0","0","0","0"
"201808","수원","458330","471099","49868","53381","23338","20612","289517","291158","0","0","18823","17654","0","0","76784","88294","0","0","0","0"
"201808","오산","7365","7506","0","0","0","0","4508","4765","0","0","2857","2741","0","0","0","0","0","0","0","0"
"201808","서정리","1934","1981","0","0","0","0","964","1136","0","0","970","845","0","0","0","0","0","0","0","0"
"201808","평택","175629","177826","0","0","6176","3625","141085","145320","0","0","10738","9309","0","0","17630","19572","0","0","0","0"
"201808","도농","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201808","덕소","1890","1985","0","0","307","301","1583","1684","0","0","0","0","0","0","0","0","0","0","0","0"
"201808","양평","36690","35527","0","0","0","0","26666","26689","0","0","0","0","0","0","302","851","0","0","9722","7987"
