"연월","역명/열차종별","합계_승차수(명)","합계_하차수(명)","KTX_승차수(명)","KTX_하차수(명)","새마을_승차수(명)","새마을_하차수(명)","무궁화_승차수(명)","무궁화_하차수(명))","통근열차_승차수(명)","통근열차_하차수(명)","누리로_승차수(명)","누리로_하차수(명)","KTX산천_승차수(명)","KTX산천_하차수(명)","ITX새마을_승차수(명)","ITX새마을_하차수(명)","ITX청춘열차_승차수(명)","ITX청춘열차_하차수(명)","KTX호남_승차수(명)","KTX호남_하차수(명)"
"201701","약목","1979","3154","0","0","0","0","1979","3154","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","왜관","62551","61783","0","0","0","0","60184","59530","0","0","0","0","0","0","2367","2253","0","0","0","0"
"201701","신동","241","161","0","0","0","0","241","161","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","대구","217126","215926","0","0","0","0","177031","176741","0","0","0","0","0","0","40095","39185","0","0","0","0"
"201701","동대구","754667","746189","414910","416862","0","0","216056","211947","0","0","0","0","79315","70824","40918","43837","0","0","3468","2719"
"201701","경산","87491","82918","1755","2166","0","0","77041","74849","0","0","0","0","1239","711","7456","5192","0","0","0","0"
"201701","남성현","437","374","0","0","0","0","437","374","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","청도","36829","37027","0","0","0","0","35439","35080","0","0","0","0","0","0","1390","1947","0","0","0","0"
"201701","상동","2863","2375","0","0","0","0","2863","2375","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","밀양","91867","93205","15766","18584","0","0","56770","58541","0","0","0","0","7242","4911","12089","11169","0","0","0","0"
"201701","삼랑진","12271","12096","0","0","74","61","12197","12035","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","원동","2507","2918","0","0","0","0","2507","2918","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","물금","22535","20904","0","0","124","89","19356","17401","0","0","0","0","0","0","3055","3414","0","0","0","0"
"201701","화명","5324","4081","0","0","0","0","5324","4081","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","구포","140477","143351","31317","45509","175","213","72713","76591","0","0","0","0","13788","101","22484","20937","0","0","0","0"
"201701","사상","1865","2296","0","0","0","0","1865","2296","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","부산","673206","652798","481158","451876","736","632","140236","143786","0","0","0","0","17485","25403","28250","26328","0","0","5341","4773"
"201701","상봉","857","1284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","857","1284","0","0"
"201701","망우","6","6","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","도농","2","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","덕소","1244","1414","0","0","0","0","1244","1414","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","양평","26920","26423","0","0","0","0","24998","25215","0","0","0","0","0","0","1922","1208","0","0","0","0"
"201701","용문","7821","7350","0","0","0","0","7821","7350","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","지평","1037","840","0","0","0","0","1037","840","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","석불","41","50","0","0","0","0","41","50","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","일신","390","335","0","0","0","0","390","335","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","매곡","403","269","0","0","0","0","403","269","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","양동","5688","5904","0","0","0","0","5688","5904","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","삼산","67","67","0","0","0","0","67","67","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","동화","1441","1220","0","0","0","0","1441","1220","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","원주","68806","66540","0","0","557","385","62729","62811","0","0","0","0","0","0","5520","3344","0","0","0","0"
"201701","반곡","1612","1928","0","0","0","0","1612","1928","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","신림","533","514","0","0","0","0","533","514","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","제천","67638","65624","0","0","1853","1064","61825","61711","0","0","0","0","0","0","3960","2849","0","0","0","0"
"201701","단양","6730","6674","0","0","159","209","5751","5865","0","0","0","0","0","0","820","600","0","0","0","0"
"201701","희방사","177","414","0","0","0","0","177","414","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","풍기","8147","8171","0","0","96","98","7073","7289","0","0","0","0","0","0","978","784","0","0","0","0"
"201701","영주","26327","27816","0","0","1326","600","22816","25447","0","0","0","0","0","0","2185","1769","0","0","0","0"
"201701","안동","24541","24154","0","0","0","0","24541","24154","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","의성","3734","3765","0","0","0","0","3734","3765","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","탑리","969","767","0","0","0","0","969","767","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","화본","664","676","0","0","0","0","664","676","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","신녕","137","144","0","0","0","0","137","144","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","북영천","306","228","0","0","0","0","306","228","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","영천","28480","28849","0","0","0","0","28480","28849","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","건천","119","171","0","0","0","0","119","171","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","서경주","5991","5290","0","0","0","0","5991","5290","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","서대전","145305","140506","15608","11949","1451","1560","65773","68020","0","0","15005","13353","17964","17233","28659","27228","0","0","845","1163"
"201701","계룡","23450","22782","2720","1049","0","0","7784","9040","0","0","2706","2645","6232","6196","3778","3566","0","0","230","286"
"201701","연산","1026","913","0","0","0","0","802","881","0","0","224","32","0","0","0","0","0","0","0","0"
"201701","논산","54312","55130","2505","1746","154","266","28709","28595","0","0","6613","6216","5838","5749","10236","12223","0","0","257","335"
"201701","강경","10546","10236","0","0","0","0","6965","6777","0","0","2141","1609","0","0","1440","1850","0","0","0","0"
"201701","함열","4714","4310","0","0","0","0","3469","3727","0","0","1245","583","0","0","0","0","0","0","0","0"
"201701","익산","186401","181514","53450","49135","6996","7037","59631","59410","0","0","9761","8527","40766","39955","14770","16587","0","0","1027","863"
"201701","김제","19289","19691","0","0","0","0","10883","11353","0","0","2371","2039","0","0","6035","6299","0","0","0","0"
"201701","신태인","4834","5022","0","0","0","0","3554","3825","0","0","821","680","0","0","459","517","0","0","0","0"
"201701","정읍","44951","44622","11264","10867","309","0","13487","14200","0","0","2674","2275","9761","10212","7343","6960","0","0","113","108"
"201701","백양사","2118","2167","0","0","0","0","1729","1657","0","0","389","510","0","0","0","0","0","0","0","0"
"201701","장성","10179","10362","0","0","0","0","5349","5983","0","0","1056","1012","0","0","3774","3367","0","0","0","0"
"201701","광주송정","190179","188084","91436","90469","0","0","23315","23456","0","0","1930","2320","68129","66471","4453","4525","0","0","916","843"
"201701","나주","28626","29521","9096","9555","0","0","5498","5588","0","0","518","532","11908","12374","1513","1355","0","0","93","117"
"201701","다시","244","312","0","0","0","0","244","312","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","함평","4429","4509","0","0","0","0","3131","3346","0","0","365","306","0","0","933","857","0","0","0","0"
"201701","무안","407","472","0","0","0","0","356","428","0","0","51","44","0","0","0","0","0","0","0","0"
"201701","몽탄","630","592","0","0","0","0","564","549","0","0","66","43","0","0","0","0","0","0","0","0"
"201701","일로","1782","1581","0","0","0","0","1219","1240","0","0","166","102","0","0","397","239","0","0","0","0"
"201701","임성리","154","80","0","0","0","0","154","80","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","목포","73570","72258","23190","22802","0","0","13800","14193","0","0","1172","1148","31397","31015","3713","2813","0","0","298","287"
"201701","삼례","3465","3454","0","0","0","0","2597","2718","0","0","868","736","0","0","0","0","0","0","0","0"
"201701","전주","120559","117861","36476","31767","2056","1929","38042","40271","0","0","9917","8904","26064","26769","6639","6797","0","0","1365","1424"
"201701","임실","2696","2856","0","0","0","0","1603","2109","0","0","1093","747","0","0","0","0","0","0","0","0"
"201701","오수","3303","3316","0","0","0","0","2539","2694","0","0","764","622","0","0","0","0","0","0","0","0"
"201701","남원","26188","26235","7451","6269","377","389","8743","10023","0","0","2442","2070","5197","5513","1683","1554","0","0","295","417"
"201701","곡성","8155","8202","1410","1180","153","237","4067","4269","0","0","995","847","809","1040","634","626","0","0","87","3"
"201701","구례구","7342","7720","1504","1056","157","129","3546","4123","0","0","733","690","772","996","625","535","0","0","5","191"
"201701","순천","99222","96687","29740","27108","1647","1848","32875","32597","0","0","5258","5351","24063","24940","4146","3323","0","0","1493","1520"
"201701","여천","27957","26348","6597","9550","105","90","7871","7849","0","0","1873","1542","9971","6385","1540","932","0","0","0","0"
"201701","여수엑스포","55289","53975","18112","18511","807","678","16391","14370","0","0","3203","5126","13491","12938","2513","1707","0","0","772","645"
"201701","오송","173645","166979","123556","111261","813","593","11636","12114","0","0","0","0","37343","42706","0","0","0","0","297","305"
"201701","청주","10468","11424","0","0","528","553","9940","10871","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","오근장","9640","9187","0","0","0","0","9640","9187","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","청주공항","2841","3457","0","0","0","0","2841","3457","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","증평","7127","6827","0","0","0","0","7127","6827","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","음성","4996","5286","0","0","0","0","4996","5286","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","주덕","2009","2147","0","0","0","0","2009","2147","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","충주","18446","17957","0","0","912","921","17534","17036","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","삼탄","57","63","0","0","0","0","57","63","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","제물포","1259","1259","0","0","815","815","444","444","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","아산","29524","27316","0","0","9922","9407","19602","17909","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","온양온천","33883","33135","0","0","9390","9473","24493","23662","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","도고온천","2778","2782","0","0","0","0","2778","2782","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","신례원","5743","5934","0","0","372","348","5371","5586","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","예산","26495","26653","0","0","8268","8392","18227","18261","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","삽교","9039","8696","0","0","1130","1485","7909","7211","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","홍성","41230","41471","0","0","12847","13779","28383","27692","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","광천","13005","12246","0","0","4118","4282","8887","7964","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","청소","546","494","0","0","0","0","546","494","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","대천","43542","43255","0","0","13333","14376","30209","28879","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","웅천","6364","6155","0","0","1825","1919","4539","4236","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","판교","2061","1936","0","0","0","0","2061","1936","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","장항","5850","5760","0","0","1898","2124","3952","3636","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","서천","12515","13038","0","0","3649","4050","8866","8988","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","군산","18784","19304","0","0","6582","7695","12202","11609","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","행신","53524","51108","39463","32123","0","0","0","0","0","0","0","0","14061","18406","0","0","0","0","0","579"
"201701","능곡","33","31","0","0","33","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","문산","52","56","0","0","52","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","운천","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","임진강","26","20","0","0","26","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","도라산","671","672","0","0","671","672","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","옥수","1243","1669","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1243","1669","0","0"
"201701","왕십리","4951","8439","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4951","8439","0","0"
"201701","청량리","221518","223132","0","0","3267","4115","135569","131111","0","0","0","0","0","0","8305","13136","74377","74770","0","0"
"201701","광운대","648","648","0","0","0","0","648","648","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","의정부","318","322","0","0","318","322","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","동두천","11030","16142","0","0","405","406","0","0","10625","15736","0","0","0","0","0","0","0","0","0","0"
"201701","소요산","1732","388","0","0","0","0","0","0","1732","388","0","0","0","0","0","0","0","0","0","0"
"201701","초성리","164","6","0","0","0","0","0","0","164","6","0","0","0","0","0","0","0","0","0","0"
"201701","한탄강","125","35","0","0","10","8","0","0","115","27","0","0","0","0","0","0","0","0","0","0"
"201701","전곡","3246","330","0","0","0","0","0","0","3246","330","0","0","0","0","0","0","0","0","0","0"
"201701","연천","3396","856","0","0","70","7","0","0","3326","849","0","0","0","0","0","0","0","0","0","0"
"201701","신망리","38","209","0","0","0","0","0","0","38","209","0","0","0","0","0","0","0","0","0","0"
"201701","대광리","75","561","0","0","0","0","0","0","75","561","0","0","0","0","0","0","0","0","0","0"
"201701","신탄리","2276","398","0","0","5","66","0","0","2271","332","0","0","0","0","0","0","0","0","0","0"
"201701","백마고지","9354","12517","0","0","164","173","0","0","9190","12344","0","0","0","0","0","0","0","0","0","0"
"201701","퇴계원","2198","880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2198","880","0","0"
"201701","사릉","2694","975","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2694","975","0","0"
"201701","평내호평","37829","33127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37829","33127","0","0"
"201701","마석","2196","1523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2196","1523","0","0"
"201701","청평","10160","9909","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10160","9909","0","0"
"201701","가평","34050","37946","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34050","37946","0","0"
"201701","백양리","1606","2432","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1606","2432","0","0"
"201701","강촌","3176","3521","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3176","3521","0","0"
"201701","남춘천","85568","77445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85568","77445","0","0"
"201701","춘천","61098","61259","0","0","0","0","360","0","0","0","0","0","0","0","0","0","60738","61259","0","0"
"201701","옥산","934","719","0","0","0","0","934","719","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","청리","449","360","0","0","0","0","449","360","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","상주","4900","4652","0","0","0","0","4900","4652","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","함창","637","597","0","0","0","0","637","597","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","점촌","3927","3724","0","0","0","0","3927","3724","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","용궁","393","292","0","0","0","0","393","292","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","개포","510","6","0","0","0","0","510","6","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","예천","1291","1805","0","0","0","0","1291","1805","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","대야","367","322","0","0","0","0","367","322","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","봉화","1093","1197","0","0","59","59","1034","1138","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","춘양","893","1498","0","0","35","46","858","1452","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","임기","50","23","0","0","0","0","50","23","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","현동","133","126","0","0","0","0","133","126","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","분천","13748","13836","0","0","8826","9166","4922","4670","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","양원","139","318","0","0","26","246","113","72","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","승부","1952","1082","0","0","734","618","1218","464","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","석포","809","880","0","0","0","0","809","880","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","철암","13300","13402","0","0","6300","7181","7000","6221","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","도계","3866","3310","0","0","0","0","3866","3310","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","신기","430","148","0","0","0","0","430","148","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","동해","7602","7768","0","0","304","0","7298","7768","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","묵호","4963","4839","0","0","0","0","4963","4839","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","망상해변","412","0","0","0","0","0","412","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","정동진","20008","23798","0","0","778","0","19230","23798","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","별어곡","6","3","0","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","선평","9","11","0","0","9","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","정선","1533","1344","0","0","1533","1344","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","나전","15","22","0","0","15","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","아우라지","193","279","0","0","193","279","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","쌍룡","70","62","0","0","0","0","70","62","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","영월","6905","6758","0","0","451","381","6454","6377","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","예미","1288","1158","0","0","59","23","1229","1135","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","민둥산","2079","2243","0","0","194","435","1885","1808","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","사북","5671","5908","0","0","0","0","5671","5908","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","고한","4233","4109","0","0","0","0","4233","4109","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","태백","22818","23296","0","0","4159","4132","18659","19164","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","동백산","1268","1387","0","0","0","0","1268","1387","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","부전","48353","49454","0","0","0","0","47706","48856","0","0","0","0","0","0","647","598","0","0","0","0"
"201701","센텀","7451","7028","0","0","0","0","7451","7028","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","신해운대","18282","19387","0","0","0","0","15124","15987","0","0","0","0","0","0","3158","3400","0","0","0","0"
"201701","기장","8746","8547","0","0","0","0","8746","8547","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","좌천","2547","2740","0","0","0","0","2547","2740","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","월내","2584","2647","0","0","0","0","2584","2647","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","남창","10482","10215","0","0","0","0","10482","10215","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","덕하","2181","2209","0","0","0","0","2181","2209","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","태화강","48475","47789","0","0","0","0","48475","47789","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","호계","26485","25245","0","0","0","0","26485","25245","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","불국사","3906","3893","0","0","0","0","3906","3893","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","경주","27952","28776","0","0","0","0","27952","28776","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","안강","771","843","0","0","0","0","771","843","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","하양","15996","15279","0","0","0","0","15996","15279","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","한림정","609","582","0","0","0","0","609","582","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","진영","15944","15701","4303","4187","102","105","5386","6364","0","0","0","0","3988","3608","2165","1437","0","0","0","0"
"201701","진례","209","190","0","0","0","0","209","190","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","창원중앙","77784","77182","37366","39072","394","265","14485","14459","0","0","0","0","20810","19466","4729","3920","0","0","0","0"
"201701","창원","23873","24180","7674","7647","0","0","6642","7304","0","0","0","0","7395","7389","2162","1840","0","0","0","0"
"201701","마산","47245","46077","20015","21540","266","189","8974","9258","0","0","0","0","15472","12876","2518","2214","0","0","0","0"
"201701","중리","1999","1720","0","0","0","0","1999","1720","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","함안","1974","2015","0","0","0","0","1327","1458","0","0","0","0","0","0","647","557","0","0","0","0"
"201701","군북","1746","2008","0","0","0","0","1746","2008","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","반성","1333","1307","0","0","0","0","1333","1307","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","진주","20975","20895","7840","8188","419","295","6446","7373","0","0","0","0","3679","3377","2591","1662","0","0","0","0"
"201701","완사","262","253","0","0","0","0","262","253","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","북천","558","519","0","0","39","22","519","497","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","횡천","636","609","0","0","0","0","636","609","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","하동","2240","2403","0","0","161","191","2079","2212","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","진상","500","460","0","0","0","0","500","460","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","광양","619","697","0","0","0","0","619","697","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","벌교","1316","1118","0","0","85","82","1231","1036","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","조성","646","548","0","0","0","0","646","548","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","예당","680","599","0","0","0","0","680","599","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","득량","819","659","0","0","26","16","793","643","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","보성","3227","3261","0","0","185","179","3042","3082","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","명봉","90","68","0","0","0","0","90","68","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","이양","261","278","0","0","0","0","261","278","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","능주","255","254","0","0","0","0","255","254","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","화순","766","881","0","0","0","0","766","881","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","효천","711","496","0","0","0","0","711","496","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","서광주","788","699","0","0","0","0","788","699","0","0","0","0","0","0","0","0","0","0","0","0"
"201701","광주","19812","19549","0","0","0","0","10874","10620","0","0","1946","1690","0","0","6992","7239","0","0","0","0"
"201701","극락강","626","597","0","0","0","0","624","501","0","0","2","96","0","0","0","0","0","0","0","0"
"201701","포항","99586","95119","34517","35565","0","0","2826","4141","0","0","0","0","62243","55413","0","0","0","0","0","0"
"201701","검암","14260","13059","9649","10661","0","0","0","0","0","0","0","0","4517","2397","0","0","0","0","94","1"
"201701","인천공항","34608","45553","27167","33958","0","0","0","0","0","0","0","0","7331","11562","0","0","0","0","110","33"
"201701","광명","337580","338686","246514","250940","0","0","0","0","0","0","0","0","88668","85809","0","0","0","0","2398","1937"
"201701","천안아산","196103","194426","151758","148189","0","0","0","0","0","0","0","0","43562","45030","0","0","0","0","783","1207"
"201701","김천구미","59442","57798","49956","48230","0","0","0","0","0","0","0","0","9102","9408","0","0","0","0","384","160"
"201701","신경주","43855","43676","41090","39835","0","0","0","0","0","0","0","0","2281","3338","0","0","0","0","484","503"
"201701","울산","185961","183991","180301","172165","0","0","0","0","0","0","0","0","4193","9068","0","0","0","0","1467","2758"
"201701","공주","5326","5099","3268","3294","0","0","0","0","0","0","0","0","2044","1797","0","0","0","0","14","8"
"201702","합 계","9475961","9475961","3261571","3261571","180269","180269","3811971","3811971","30714","30714","134346","134346","956428","956428","631610","631610","407895","407895","61157","61157"
"201702","서울","1106833","1119066","754807","774486","4738","4518","178977","169432","0","0","192","345","116193","118475","35491","38997","0","0","16435","12813"
