"연월","station","합계_승차수(명)","합계_하차수(명)","KTX_승차수(명)","KTX_하차수(명)","새마을_승차수(명)","새마을_하차수(명)","무궁화_승차수(명)","무궁화_하차수(명))","통근열차_승차수(명)","통근열차_하차수(명)","누리로_승차수(명)","누리로_하차수(명)","KTX산천_승차수(명)","KTX산천_하차수(명)","ITX새마을_승차수(명)","ITX새마을_하차수(명)","ITX청춘열차_승차수(명)","ITX청춘열차_하차수(명)","KTX호남_승차수(명)","KTX호남_하차수(명)"
"201903","신탄리","2826","514","0","0","8","185","0","0","2818","329","0","0","0","0","0","0","0","0","0","0"
"201903","퇴계원","1942","975","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1942","975","0","0"
"201903","평내호평","37856","32093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37856","32093","0","0"
"201903","마석","3009","1877","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3009","1877","0","0"
"201903","가평","27866","30806","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27866","30806","0","0"
"201903","광명","388726","385099","277040","283023","0","0","0","0","0","0","0","0","91789","89237","0","0","0","0","3171","2816"
"201904","안양","18323","13278","0","0","2","2","14955","10765","0","0","3366","2511","0","0","0","0","0","0","0","0"
"201904","수원","481273","493367","49331","52814","23799","21664","307105","311975","0","0","20291","18838","0","0","80747","88076","0","0","0","0"
"201904","오산","8144","7705","0","0","0","0","5013","4958","0","0","3131","2747","0","0","0","0","0","0","0","0"
"201904","서정리","2018","2547","0","0","0","0","957","1096","0","0","1061","1451","0","0","0","0","0","0","0","0"
"201904","평택","191259","192914","0","0","6150","3785","153097","155458","0","0","11718","10461","0","0","20294","23210","0","0","0","0"
"201904","덕소","2771","2660","0","0","278","270","2493","2390","0","0","0","0","0","0","0","0","0","0","0","0"
"201904","양평","40059","38114","0","0","0","0","27542","26652","0","0","0","0","0","0","310","934","0","0","12207","10528"
"201904","용문","9819","9340","0","0","0","0","9014","8757","0","0","0","0","0","0","805","583","0","0","0","0"
"201904","지평","1110","901","0","0","0","0","1110","901","0","0","0","0","0","0","0","0","0","0","0","0"
"201904","석불","37","49","0","0","0","0","37","49","0","0","0","0","0","0","0","0","0","0","0","0"
"201904","일신","422","421","0","0","0","0","422","421","0","0","0","0","0","0","0","0","0","0","0","0"
"201904","매곡","566","471","0","0","0","0","566","471","0","0","0","0","0","0","0","0","0","0","0","0"
"201904","양동","5629","6079","0","0","0","0","5629","6079","0","0","0","0","0","0","0","0","0","0","0","0"
"201904","삼산","114","150","0","0","0","0","114","150","0","0","0","0","0","0","0","0","0","0","0","0"
"201904","행신","61347","55536","43189","32051","0","0","0","0","0","0","0","0","17239","21936","0","0","0","0","919","1549"
"201904","문산","127","139","0","0","127","139","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201904","운천","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201904","임진강","149","142","0","0","149","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201904","도라산","2178","2180","0","0","1789","1791","389","389","0","0","0","0","0","0","0","0","0","0","0","0"
"201904","의정부","572","572","0","0","572","572","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201904","퇴계원","2070","1136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2070","1136","0","0"
"201904","평내호평","36867","30981","0","0","269","269","0","0","0","0","0","0","0","0","0","0","36598","30712","0","0"
"201904","마석","3485","2245","0","0","355","355","0","0","0","0","0","0","0","0","0","0","3130","1890","0","0"
"201904","가평","34625","38084","0","0","0","0","389","0","0","0","0","0","0","0","0","0","34236","38084","0","0"
"201904","광명","391764","384844","280578","284787","0","0","0","0","0","0","0","0","90168","87703","0","0","0","0","3664","3084"
"201905","안양","19303","14610","0","0","0","0","15966","11890","0","0","3337","2720","0","0","0","0","0","0","0","0"
