"연월","역명/열차종별","합계_승차수(명)","합계_하차수(명)","KTX_승차수(명)","KTX_하차수(명)","새마을_승차수(명)","새마을_하차수(명)","무궁화_승차수(명)","무궁화_하차수(명))","통근열차_승차수(명)","통근열차_하차수(명)","누리로_승차수(명)","누리로_하차수(명)","KTX산천_승차수(명)","KTX산천_하차수(명)","ITX새마을_승차수(명)","ITX새마을_하차수(명)","ITX청춘열차_승차수(명)","ITX청춘열차_하차수(명)","KTX호남_승차수(명)","KTX호남_하차수(명)"
"201901","옥산","787","526","0","0","0","0","787","526","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","청리","377","277","0","0","0","0","377","277","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","상주","3885","3492","0","0","0","0","3885","3492","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","함창","406","366","0","0","0","0","406","366","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","점촌","3105","2859","0","0","0","0","3105","2859","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","용궁","185","156","0","0","0","0","185","156","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","개포","449","30","0","0","0","0","449","30","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","예천","1021","1002","0","0","0","0","1021","1002","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","극락강","577","574","0","0","0","0","442","342","0","0","135","232","0","0","0","0","0","0","0","0"
"201901","광주","14776","16189","0","0","0","0","6444","8289","0","0","3698","2952","0","0","4634","4948","0","0","0","0"
"201901","봉화","1195","1204","0","0","62","34","1133","1170","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","춘양","859","1456","0","0","27","41","832","1415","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","임기","44","19","0","0","0","0","44","19","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","현동","70","83","0","0","0","0","70","83","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","분천","12550","12745","0","0","7189","7814","5361","4931","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","양원","139","193","0","0","34","80","105","113","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","승부","1281","763","0","0","374","156","907","607","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","석포","739","778","0","0","0","0","739","778","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","철암","11165","10567","0","0","6763","7310","4402","3257","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","동백산","898","1143","0","0","0","0","898","1143","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","도계","3015","2987","0","0","0","0","3015","2987","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","신기","72","102","0","0","0","0","72","102","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","동해","6940","5709","0","0","273","0","6667","5709","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","묵호","6011","5943","0","0","0","0","6011","5943","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","망상해변","199","0","0","0","0","0","199","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","정동진","17412","15627","0","0","685","303","16727","15324","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","강릉","142110","132188","0","0","0","0","10910","13877","0","0","0","0","0","0","0","0","0","0","131200","118311"
"201901","별어곡","8","8","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","선평","4","2","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","정선","441","607","0","0","441","607","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","나전","4","5","0","0","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","아우라지","138","216","0","0","138","216","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","쌍룡","105","57","0","0","0","0","105","57","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","영월","7381","6128","0","0","146","85","7235","6043","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","예미","1327","1187","0","0","15","10","1312","1177","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","민둥산","1453","1959","0","0","42","93","1411","1866","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","사북","5296","5124","0","0","0","0","5296","5124","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","고한","5192","3856","0","0","0","0","5192","3856","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","추전","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","태백","17982","20244","0","0","841","910","17141","19334","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","부전","48619","51448","0","0","63","55","47917","50694","0","0","0","0","0","0","639","699","0","0","0","0"
"201901","센텀","8797","8470","0","0","5","5","8792","8465","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","신해운대","15050","16730","0","0","0","0","12542","13849","0","0","0","0","0","0","2508","2881","0","0","0","0"
"201901","기장","10590","11061","0","0","0","0","10590","11061","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","좌천","3166","3223","0","0","0","0","3166","3223","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","월내","2458","2470","0","0","0","0","2458","2470","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","남창","14724","13597","0","0","285","285","14439","13312","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","덕하","3083","2824","0","0","0","0","3083","2824","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","태화강","52231","50399","0","0","52","52","52179","50347","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","호계","27749","26278","0","0","15","15","27734","26263","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","불국사","4866","4771","0","0","0","0","4866","4771","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","경주","31845","32902","0","0","0","0","31845","32902","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","안강","620","634","0","0","0","0","620","634","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","하양","21318","20023","0","0","0","0","21318","20023","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","한림정","432","472","0","0","0","0","432","472","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","진영","17066","16226","4761","4510","90","128","5745","6343","0","0","0","0","4640","4029","1830","1216","0","0","0","0"
"201901","창원","23535","22919","6436","6448","0","0","6957","7342","0","0","0","0","8314","7765","1828","1364","0","0","0","0"
"201901","마산","43716","42788","17261","18464","155","169","9127","9856","0","0","0","0","15190","12506","1983","1793","0","0","0","0"
"201901","중리","1890","1526","0","0","0","0","1890","1526","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","함안","1694","1653","0","0","0","0","1181","1278","0","0","0","0","0","0","513","375","0","0","0","0"
"201901","군북","2419","2146","0","0","0","0","2419","2146","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","반성","852","879","0","0","0","0","852","879","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","진주","20926","20715","8049","8551","331","215","6224","6829","0","0","0","0","3888","3794","2434","1326","0","0","0","0"
"201901","완사","254","283","0","0","0","0","254","283","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","북천","424","373","0","0","10","11","414","362","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","횡천","482","454","0","0","0","0","482","454","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","하동","1947","1940","0","0","112","81","1835","1859","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","진상","589","595","0","0","0","0","589","595","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","광양","1114","1178","0","0","0","0","1114","1178","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","벌교","740","814","0","0","64","64","676","750","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","조성","425","322","0","0","0","0","425","322","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","예당","407","399","0","0","0","0","407","399","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","득량","470","411","0","0","31","13","439","398","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","보성","2376","2199","0","0","161","154","2215","2045","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","명봉","115","72","0","0","0","0","115","72","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","이양","165","184","0","0","0","0","165","184","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","능주","155","183","0","0","0","0","155","183","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","화순","789","847","0","0","0","0","789","847","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","효천","557","441","0","0","0","0","557","441","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","서광주","619","481","0","0","0","0","619","481","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","광명","390619","386503","270220","280005","0","0","0","0","0","0","0","0","90276","88352","0","0","0","0","5112","4112"
"201901","천안아산","217260","214197","165682","160323","0","0","0","0","0","0","0","0","47460","49872","0","0","0","0","4118","4002"
"201901","김천구미","64694","64966","51271","53306","0","0","0","0","0","0","0","0","12714","10471","0","0","0","0","709","1189"
"201901","신경주","42444","40918","38829","34704","0","0","0","0","0","0","0","0","2535","5548","0","0","0","0","1080","666"
"201901","울산","168583","166653","159610","152945","0","0","0","0","0","0","0","0","3868","10196","0","0","0","0","5105","3512"
"201901","상봉","13998","15258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1220","1664","12778","13594"
"201901","진례","250","244","0","0","0","0","250","244","0","0","0","0","0","0","0","0","0","0","0","0"
"201901","창원중앙","84567","83949","40136","43647","440","293","16908","15961","0","0","0","0","22576","20939","4507","3109","0","0","0","0"
